age_cat_25 - 45,age_cat_Greater than 45,age_cat_Less than 25,sex_Female,sex_Male,race_African-American,race_Asian,race_Caucasian,race_Hispanic,race_Native American,race_Other,c_charge_degree_F,c_charge_degree_M,is_recid,is_violent_recid,two_year_recid
0,1.0,0,0,1.0,0,0,0,1.0,0,0,0,1.0,0,0,0
1.0,0,0,0,1.0,0,0,0,0,0,1.0,1.0,0,0,0,0
1.0,0,0,1.0,0,1.0,0,0,0,0,0,1.0,0,0,0,0
1.0,0,0,0,1.0,1.0,0,0,0,0,0,1.0,0,1,1,1
0,0,1.0,0,1.0,1.0,0,0,0,0,0,1.0,0,0,0,0
0,1.0,0,0,1.0,1.0,0,0,0,0,0,1.0,0,0,0,0
1.0,0,0,1.0,0,0,0,0,1.0,0,0,1.0,0,1,0,1
1.0,0,0,0,1.0,0,0,1.0,0,0,0,1.0,0,0,0,0
0,0,1.0,0,1.0,1.0,0,0,0,0,0,1.0,0,1,0,1
1.0,0,0,0,1.0,0,0,0,1.0,0,0,0,1.0,0,0,0
1.0,0,0,0,1.0,0,0,0,0,0,1.0,0,1.0,0,0,0
0,0,1.0,1.0,0,0,0,1.0,0,0,0,1.0,0,0,0,0
0,1.0,0,0,1.0,0,0,1.0,0,0,0,0,1.0,0,0,0
0,0,1.0,0,1.0,0,0,1.0,0,0,0,1.0,0,0,0,0
1.0,0,0,0,1.0,1.0,0,0,0,0,0,0,1.0,1,0,1
0,0,1.0,0,1.0,0,0,1.0,0,0,0,1.0,0,0,0,0
0,0,1.0,1.0,0,1.0,0,0,0,0,0,1.0,0,1,0,1
0,1.0,0,0,1.0,1.0,0,0,0,0,0,1.0,0,0,0,0
1.0,0,0,0,1.0,1.0,0,0,0,0,0,0,1.0,1,0,0
0,1.0,0,1.0,0,0,0,1.0,0,0,0,0,1.0,0,0,0
1.0,0,0,1.0,0,1.0,0,0,0,0,0,0,1.0,0,0,0
0,0,1.0,0,1.0,1.0,0,0,0,0,0,1.0,0,1,0,1
1.0,0,0,0,1.0,0,0,0,1.0,0,0,0,1.0,1,1,1
0,0,1.0,1.0,0,0,0,0,0,0,1.0,1.0,0,0,0,0
1.0,0,0,0,1.0,0,0,0,1.0,0,0,1.0,0,0,0,0
1.0,0,0,0,1.0,0,0,1.0,0,0,0,1.0,0,0,0,0
0,0,1.0,0,1.0,1.0,0,0,0,0,0,1.0,0,1,0,0
0,0,1.0,0,1.0,0,0,1.0,0,0,0,0,1.0,1,0,1
0,1.0,0,0,1.0,1.0,0,0,0,0,0,1.0,0,0,0,0
0,0,1.0,0,1.0,1.0,0,0,0,0,0,1.0,0,1,0,1
0,0,1.0,0,1.0,1.0,0,0,0,0,0,1.0,0,1,0,1
1.0,0,0,0,1.0,0,0,1.0,0,0,0,0,1.0,0,0,0
0,1.0,0,1.0,0,0,0,1.0,0,0,0,0,1.0,1,0,1
1.0,0,0,0,1.0,0,0,1.0,0,0,0,1.0,0,1,0,1
1.0,0,0,0,1.0,1.0,0,0,0,0,0,1.0,0,1,0,1
0,1.0,0,1.0,0,0,0,1.0,0,0,0,0,1.0,0,0,0
0,0,1.0,1.0,0,1.0,0,0,0,0,0,1.0,0,0,0,0
1.0,0,0,0,1.0,1.0,0,0,0,0,0,1.0,0,0,0,0
1.0,0,0,0,1.0,1.0,0,0,0,0,0,0,1.0,0,0,0
0,0,1.0,0,1.0,0,0,1.0,0,0,0,0,1.0,0,0,0
1.0,0,0,0,1.0,1.0,0,0,0,0,0,1.0,0,1,0,1
0,0,1.0,0,1.0,1.0,0,0,0,0,0,1.0,0,1,1,1
0,0,1.0,0,1.0,0,0,1.0,0,0,0,0,1.0,0,0,0
1.0,0,0,0,1.0,1.0,0,0,0,0,0,1.0,0,1,0,1
1.0,0,0,0,1.0,1.0,0,0,0,0,0,1.0,0,0,0,0
0,1.0,0,0,1.0,1.0,0,0,0,0,0,1.0,0,0,0,0
0,1.0,0,0,1.0,1.0,0,0,0,0,0,1.0,0,0,0,0
1.0,0,0,0,1.0,1.0,0,0,0,0,0,1.0,0,1,0,0
0,1.0,0,0,1.0,0,0,1.0,0,0,0,1.0,0,1,1,1
0,1.0,0,1.0,0,0,0,1.0,0,0,0,0,1.0,0,0,0
1.0,0,0,0,1.0,1.0,0,0,0,0,0,1.0,0,1,0,1
1.0,0,0,0,1.0,1.0,0,0,0,0,0,1.0,0,1,0,0
1.0,0,0,0,1.0,0,0,1.0,0,0,0,0,1.0,0,0,0
1.0,0,0,1.0,0,0,0,0,1.0,0,0,1.0,0,0,0,0
0,1.0,0,0,1.0,0,0,1.0,0,0,0,1.0,0,1,0,1
1.0,0,0,0,1.0,1.0,0,0,0,0,0,1.0,0,1,0,1
1.0,0,0,0,1.0,1.0,0,0,0,0,0,1.0,0,0,0,0
0,0,1.0,0,1.0,1.0,0,0,0,0,0,0,1.0,1,0,1
1.0,0,0,0,1.0,1.0,0,0,0,0,0,1.0,0,0,0,0
1.0,0,0,0,1.0,0,0,1.0,0,0,0,1.0,0,0,0,0
0,1.0,0,0,1.0,0,0,1.0,0,0,0,1.0,0,0,0,0
0,1.0,0,0,1.0,1.0,0,0,0,0,0,1.0,0,0,0,0
1.0,0,0,0,1.0,1.0,0,0,0,0,0,1.0,0,1,1,1
0,1.0,0,0,1.0,0,0,1.0,0,0,0,1.0,0,1,0,1
1.0,0,0,0,1.0,1.0,0,0,0,0,0,1.0,0,0,0,0
0,1.0,0,0,1.0,0,0,0,0,0,1.0,1.0,0,0,0,0
0,0,1.0,0,1.0,0,0,0,1.0,0,0,0,1.0,0,0,0
1.0,0,0,1.0,0,0,0,1.0,0,0,0,0,1.0,0,0,0
0,1.0,0,0,1.0,0,0,1.0,0,0,0,0,1.0,0,0,0
0,0,1.0,1.0,0,1.0,0,0,0,0,0,1.0,0,0,0,0
1.0,0,0,1.0,0,1.0,0,0,0,0,0,1.0,0,1,0,1
0,1.0,0,0,1.0,1.0,0,0,0,0,0,1.0,0,0,0,0
1.0,0,0,0,1.0,0,0,1.0,0,0,0,0,1.0,1,0,1
0,0,1.0,0,1.0,0,0,0,1.0,0,0,0,1.0,0,0,0
0,0,1.0,0,1.0,0,0,1.0,0,0,0,1.0,0,0,0,0
0,1.0,0,1.0,0,0,0,1.0,0,0,0,0,1.0,0,0,0
1.0,0,0,0,1.0,1.0,0,0,0,0,0,0,1.0,1,0,1
0,0,1.0,0,1.0,0,0,1.0,0,0,0,1.0,0,1,0,1
1.0,0,0,0,1.0,1.0,0,0,0,0,0,1.0,0,1,0,1
1.0,0,0,0,1.0,0,0,0,0,0,1.0,1.0,0,0,0,0
0,0,1.0,0,1.0,1.0,0,0,0,0,0,1.0,0,1,0,1
1.0,0,0,0,1.0,0,0,1.0,0,0,0,0,1.0,1,1,1
1.0,0,0,0,1.0,1.0,0,0,0,0,0,1.0,0,0,0,0
0,1.0,0,0,1.0,1.0,0,0,0,0,0,0,1.0,1,0,1
0,0,1.0,0,1.0,1.0,0,0,0,0,0,1.0,0,0,0,0
0,1.0,0,0,1.0,0,0,0,1.0,0,0,0,1.0,1,0,1
1.0,0,0,0,1.0,0,0,1.0,0,0,0,1.0,0,0,0,0
0,1.0,0,0,1.0,1.0,0,0,0,0,0,1.0,0,1,0,1
1.0,0,0,0,1.0,0,0,1.0,0,0,0,0,1.0,0,0,0
1.0,0,0,0,1.0,1.0,0,0,0,0,0,1.0,0,0,0,0
0,0,1.0,0,1.0,0,0,1.0,0,0,0,1.0,0,1,0,1
1.0,0,0,0,1.0,0,0,1.0,0,0,0,1.0,0,0,0,0
1.0,0,0,0,1.0,1.0,0,0,0,0,0,1.0,0,0,0,0
0,0,1.0,1.0,0,1.0,0,0,0,0,0,1.0,0,1,0,1
0,0,1.0,0,1.0,0,0,1.0,0,0,0,1.0,0,1,0,1
1.0,0,0,0,1.0,0,0,1.0,0,0,0,0,1.0,0,0,0
0,0,1.0,1.0,0,0,0,1.0,0,0,0,1.0,0,0,0,0
1.0,0,0,0,1.0,0,0,1.0,0,0,0,0,1.0,0,0,0
1.0,0,0,0,1.0,0,0,0,1.0,0,0,1.0,0,1,1,1
0,0,1.0,0,1.0,1.0,0,0,0,0,0,1.0,0,1,0,1
1.0,0,0,0,1.0,0,0,0,1.0,0,0,0,1.0,1,1,1
0,0,1.0,0,1.0,1.0,0,0,0,0,0,0,1.0,1,1,1
0,1.0,0,0,1.0,0,0,1.0,0,0,0,1.0,0,0,0,0
0,1.0,0,1.0,0,1.0,0,0,0,0,0,1.0,0,0,0,0
1.0,0,0,0,1.0,1.0,0,0,0,0,0,0,1.0,0,0,0
1.0,0,0,0,1.0,1.0,0,0,0,0,0,1.0,0,0,0,0
0,0,1.0,0,1.0,0,0,1.0,0,0,0,0,1.0,0,0,0
0,1.0,0,0,1.0,1.0,0,0,0,0,0,1.0,0,0,0,0
0,1.0,0,1.0,0,1.0,0,0,0,0,0,1.0,0,1,0,1
1.0,0,0,0,1.0,0,0,1.0,0,0,0,0,1.0,1,0,1
0,0,1.0,0,1.0,0,0,0,0,0,1.0,1.0,0,1,1,1
1.0,0,0,0,1.0,1.0,0,0,0,0,0,0,1.0,1,1,1
0,1.0,0,1.0,0,1.0,0,0,0,0,0,1.0,0,0,0,0
1.0,0,0,0,1.0,1.0,0,0,0,0,0,0,1.0,1,0,1
1.0,0,0,0,1.0,1.0,0,0,0,0,0,1.0,0,1,0,1
0,1.0,0,0,1.0,0,0,1.0,0,0,0,1.0,0,1,0,1
1.0,0,0,0,1.0,0,0,1.0,0,0,0,1.0,0,1,1,1
1.0,0,0,1.0,0,0,0,0,0,1.0,0,1.0,0,1,0,1
0,1.0,0,0,1.0,1.0,0,0,0,0,0,1.0,0,1,0,1
1.0,0,0,0,1.0,1.0,0,0,0,0,0,1.0,0,1,1,1
1.0,0,0,0,1.0,1.0,0,0,0,0,0,1.0,0,0,0,0
0,1.0,0,0,1.0,0,0,1.0,0,0,0,1.0,0,0,0,0
1.0,0,0,0,1.0,1.0,0,0,0,0,0,1.0,0,0,0,0
0,0,1.0,0,1.0,1.0,0,0,0,0,0,1.0,0,1,1,0
0,1.0,0,0,1.0,1.0,0,0,0,0,0,1.0,0,1,0,1
1.0,0,0,0,1.0,1.0,0,0,0,0,0,1.0,0,1,0,1
0,0,1.0,1.0,0,1.0,0,0,0,0,0,1.0,0,1,0,1
0,1.0,0,0,1.0,1.0,0,0,0,0,0,0,1.0,0,0,0
0,1.0,0,0,1.0,1.0,0,0,0,0,0,0,1.0,1,0,1
0,0,1.0,0,1.0,0,0,1.0,0,0,0,0,1.0,1,0,1
1.0,0,0,0,1.0,1.0,0,0,0,0,0,0,1.0,0,0,0
0,0,1.0,0,1.0,1.0,0,0,0,0,0,1.0,0,1,1,1
0,1.0,0,0,1.0,0,0,1.0,0,0,0,1.0,0,0,0,0
0,0,1.0,0,1.0,0,0,0,1.0,0,0,1.0,0,0,0,0
1.0,0,0,0,1.0,0,0,1.0,0,0,0,1.0,0,0,0,0
0,1.0,0,0,1.0,0,0,1.0,0,0,0,1.0,0,0,0,0
1.0,0,0,0,1.0,0,0,1.0,0,0,0,1.0,0,1,0,1
0,1.0,0,0,1.0,0,0,1.0,0,0,0,1.0,0,0,0,0
1.0,0,0,0,1.0,0,0,0,1.0,0,0,1.0,0,1,0,1
0,1.0,0,0,1.0,0,0,1.0,0,0,0,1.0,0,1,0,1
1.0,0,0,0,1.0,0,1.0,0,0,0,0,1.0,0,0,0,0
0,1.0,0,0,1.0,0,0,0,1.0,0,0,1.0,0,0,0,0
1.0,0,0,0,1.0,0,0,0,1.0,0,0,0,1.0,0,0,0
0,0,1.0,1.0,0,0,0,1.0,0,0,0,1.0,0,1,1,1
0,0,1.0,0,1.0,0,0,1.0,0,0,0,0,1.0,1,1,1
1.0,0,0,0,1.0,1.0,0,0,0,0,0,0,1.0,0,0,0
0,1.0,0,0,1.0,0,1.0,0,0,0,0,1.0,0,1,0,1
1.0,0,0,0,1.0,1.0,0,0,0,0,0,1.0,0,0,0,0
1.0,0,0,1.0,0,0,0,1.0,0,0,0,0,1.0,0,0,0
1.0,0,0,0,1.0,0,0,1.0,0,0,0,1.0,0,1,0,1
1.0,0,0,0,1.0,0,0,1.0,0,0,0,0,1.0,1,1,1
0,1.0,0,0,1.0,1.0,0,0,0,0,0,0,1.0,0,0,0
1.0,0,0,0,1.0,1.0,0,0,0,0,0,1.0,0,1,1,1
0,1.0,0,1.0,0,0,0,1.0,0,0,0,0,1.0,0,0,0
1.0,0,0,0,1.0,1.0,0,0,0,0,0,1.0,0,0,0,0
0,0,1.0,1.0,0,0,0,0,1.0,0,0,1.0,0,1,0,1
1.0,0,0,0,1.0,1.0,0,0,0,0,0,1.0,0,1,1,1
1.0,0,0,0,1.0,0,0,1.0,0,0,0,0,1.0,1,0,1
1.0,0,0,0,1.0,0,0,0,1.0,0,0,1.0,0,1,0,1
0,1.0,0,0,1.0,0,0,0,1.0,0,0,1.0,0,0,0,0
0,1.0,0,0,1.0,1.0,0,0,0,0,0,1.0,0,1,0,1
1.0,0,0,0,1.0,0,0,1.0,0,0,0,1.0,0,0,0,0
0,1.0,0,0,1.0,0,0,1.0,0,0,0,0,1.0,0,0,0
1.0,0,0,0,1.0,0,0,1.0,0,0,0,1.0,0,0,0,0
1.0,0,0,0,1.0,1.0,0,0,0,0,0,1.0,0,0,0,0
0,1.0,0,0,1.0,0,0,1.0,0,0,0,0,1.0,0,0,0
1.0,0,0,1.0,0,1.0,0,0,0,0,0,0,1.0,0,0,0
0,1.0,0,0,1.0,0,0,0,0,0,1.0,1.0,0,0,0,0
1.0,0,0,1.0,0,1.0,0,0,0,0,0,0,1.0,0,0,0
0,1.0,0,1.0,0,0,0,1.0,0,0,0,0,1.0,0,0,0
1.0,0,0,0,1.0,0,0,0,1.0,0,0,0,1.0,0,0,0
1.0,0,0,0,1.0,0,0,0,0,0,1.0,0,1.0,0,0,0
1.0,0,0,0,1.0,1.0,0,0,0,0,0,0,1.0,0,0,0
1.0,0,0,1.0,0,1.0,0,0,0,0,0,1.0,0,0,0,0
1.0,0,0,0,1.0,0,0,0,0,0,1.0,0,1.0,0,0,0
0,1.0,0,0,1.0,1.0,0,0,0,0,0,1.0,0,1,0,1
1.0,0,0,0,1.0,1.0,0,0,0,0,0,1.0,0,1,0,1
0,0,1.0,0,1.0,0,0,1.0,0,0,0,1.0,0,0,0,0
0,1.0,0,0,1.0,0,0,1.0,0,0,0,1.0,0,1,0,1
0,1.0,0,0,1.0,1.0,0,0,0,0,0,0,1.0,1,1,1
0,1.0,0,0,1.0,1.0,0,0,0,0,0,0,1.0,0,0,0
0,0,1.0,0,1.0,1.0,0,0,0,0,0,1.0,0,1,0,1
1.0,0,0,0,1.0,0,0,1.0,0,0,0,1.0,0,1,0,1
0,0,1.0,0,1.0,0,0,1.0,0,0,0,1.0,0,0,0,0
0,0,1.0,0,1.0,0,0,1.0,0,0,0,0,1.0,0,0,0
1.0,0,0,0,1.0,0,0,1.0,0,0,0,1.0,0,1,0,0
1.0,0,0,0,1.0,1.0,0,0,0,0,0,0,1.0,1,0,1
1.0,0,0,0,1.0,1.0,0,0,0,0,0,1.0,0,0,0,0
1.0,0,0,0,1.0,1.0,0,0,0,0,0,1.0,0,1,0,1
1.0,0,0,0,1.0,0,0,1.0,0,0,0,1.0,0,1,1,1
0,0,1.0,0,1.0,0,0,1.0,0,0,0,1.0,0,1,0,1
1.0,0,0,0,1.0,0,0,0,0,0,1.0,1.0,0,0,0,0
1.0,0,0,0,1.0,0,0,1.0,0,0,0,1.0,0,0,0,0
1.0,0,0,0,1.0,0,0,0,1.0,0,0,1.0,0,0,0,0
1.0,0,0,0,1.0,1.0,0,0,0,0,0,1.0,0,0,0,0
1.0,0,0,0,1.0,1.0,0,0,0,0,0,1.0,0,1,0,1
0,0,1.0,0,1.0,0,0,1.0,0,0,0,0,1.0,1,1,1
0,0,1.0,0,1.0,0,0,1.0,0,0,0,1.0,0,1,0,1
0,0,1.0,0,1.0,0,0,0,1.0,0,0,1.0,0,1,0,1
0,1.0,0,0,1.0,0,0,1.0,0,0,0,0,1.0,0,0,0
1.0,0,0,0,1.0,1.0,0,0,0,0,0,1.0,0,1,0,1
1.0,0,0,0,1.0,0,0,0,1.0,0,0,0,1.0,1,0,1
0,1.0,0,0,1.0,0,0,1.0,0,0,0,1.0,0,1,0,1
1.0,0,0,0,1.0,1.0,0,0,0,0,0,0,1.0,0,0,0
1.0,0,0,0,1.0,1.0,0,0,0,0,0,1.0,0,0,0,0
0,0,1.0,0,1.0,0,0,1.0,0,0,0,1.0,0,0,0,0
0,1.0,0,1.0,0,0,0,0,1.0,0,0,1.0,0,0,0,0
1.0,0,0,0,1.0,1.0,0,0,0,0,0,1.0,0,0,0,0
0,1.0,0,0,1.0,1.0,0,0,0,0,0,1.0,0,0,0,0
1.0,0,0,0,1.0,1.0,0,0,0,0,0,1.0,0,1,0,0
0,1.0,0,1.0,0,0,0,0,0,0,1.0,1.0,0,0,0,0
1.0,0,0,0,1.0,1.0,0,0,0,0,0,1.0,0,1,0,1
0,0,1.0,0,1.0,1.0,0,0,0,0,0,1.0,0,1,1,1
0,1.0,0,0,1.0,0,0,1.0,0,0,0,0,1.0,0,0,0
0,0,1.0,0,1.0,1.0,0,0,0,0,0,1.0,0,1,1,1
0,1.0,0,0,1.0,1.0,0,0,0,0,0,0,1.0,0,0,0
1.0,0,0,0,1.0,1.0,0,0,0,0,0,1.0,0,0,0,0
1.0,0,0,0,1.0,0,0,1.0,0,0,0,1.0,0,0,0,0
1.0,0,0,0,1.0,1.0,0,0,0,0,0,1.0,0,1,1,1
1.0,0,0,1.0,0,1.0,0,0,0,0,0,0,1.0,0,0,0
0,0,1.0,0,1.0,1.0,0,0,0,0,0,1.0,0,0,0,0
1.0,0,0,0,1.0,0,0,1.0,0,0,0,1.0,0,1,0,1
1.0,0,0,0,1.0,0,0,1.0,0,0,0,1.0,0,0,0,0
0,0,1.0,0,1.0,0,0,0,1.0,0,0,1.0,0,0,0,0
1.0,0,0,0,1.0,1.0,0,0,0,0,0,0,1.0,1,0,1
1.0,0,0,0,1.0,0,0,1.0,0,0,0,0,1.0,0,0,0
1.0,0,0,1.0,0,1.0,0,0,0,0,0,1.0,0,1,1,1
1.0,0,0,0,1.0,0,0,1.0,0,0,0,0,1.0,0,0,0
1.0,0,0,0,1.0,1.0,0,0,0,0,0,1.0,0,1,0,0
1.0,0,0,0,1.0,0,0,0,1.0,0,0,1.0,0,0,0,0
1.0,0,0,1.0,0,1.0,0,0,0,0,0,0,1.0,0,0,0
0,0,1.0,0,1.0,0,0,1.0,0,0,0,1.0,0,0,0,0
0,1.0,0,0,1.0,0,0,0,1.0,0,0,1.0,0,0,0,0
0,1.0,0,1.0,0,0,0,1.0,0,0,0,0,1.0,1,0,1
0,1.0,0,0,1.0,0,0,1.0,0,0,0,1.0,0,1,0,1
1.0,0,0,0,1.0,0,0,1.0,0,0,0,1.0,0,1,0,1
0,1.0,0,0,1.0,0,0,1.0,0,0,0,0,1.0,1,0,1
0,1.0,0,1.0,0,0,0,1.0,0,0,0,0,1.0,0,0,0
1.0,0,0,0,1.0,1.0,0,0,0,0,0,1.0,0,1,1,1
0,0,1.0,1.0,0,0,0,1.0,0,0,0,0,1.0,0,0,0
0,0,1.0,0,1.0,0,0,1.0,0,0,0,0,1.0,0,0,0
1.0,0,0,0,1.0,0,0,0,0,0,1.0,0,1.0,1,0,1
0,0,1.0,0,1.0,1.0,0,0,0,0,0,1.0,0,1,0,1
1.0,0,0,0,1.0,0,0,0,1.0,0,0,0,1.0,0,0,0
1.0,0,0,0,1.0,0,0,0,0,0,1.0,1.0,0,0,0,0
0,0,1.0,0,1.0,1.0,0,0,0,0,0,1.0,0,1,0,1
1.0,0,0,0,1.0,1.0,0,0,0,0,0,1.0,0,1,0,0
1.0,0,0,0,1.0,1.0,0,0,0,0,0,0,1.0,1,1,0
0,0,1.0,1.0,0,0,0,1.0,0,0,0,1.0,0,0,0,0
1.0,0,0,0,1.0,1.0,0,0,0,0,0,0,1.0,0,0,0
0,0,1.0,0,1.0,0,0,0,1.0,0,0,0,1.0,1,0,1
1.0,0,0,0,1.0,0,0,0,1.0,0,0,1.0,0,0,0,0
0,0,1.0,1.0,0,0,0,1.0,0,0,0,1.0,0,0,0,0
0,0,1.0,0,1.0,1.0,0,0,0,0,0,1.0,0,0,0,0
1.0,0,0,0,1.0,1.0,0,0,0,0,0,0,1.0,1,0,1
1.0,0,0,0,1.0,1.0,0,0,0,0,0,0,1.0,1,1,1
0,1.0,0,0,1.0,1.0,0,0,0,0,0,1.0,0,1,0,1
1.0,0,0,0,1.0,1.0,0,0,0,0,0,1.0,0,0,0,0
0,0,1.0,0,1.0,1.0,0,0,0,0,0,1.0,0,1,1,1
1.0,0,0,1.0,0,1.0,0,0,0,0,0,1.0,0,0,0,0
1.0,0,0,0,1.0,0,0,0,1.0,0,0,0,1.0,1,0,1
1.0,0,0,0,1.0,1.0,0,0,0,0,0,0,1.0,0,0,0
1.0,0,0,0,1.0,0,0,1.0,0,0,0,1.0,0,1,1,1
1.0,0,0,0,1.0,1.0,0,0,0,0,0,0,1.0,0,0,0
0,1.0,0,1.0,0,0,0,1.0,0,0,0,0,1.0,0,0,0
1.0,0,0,0,1.0,0,0,1.0,0,0,0,0,1.0,0,0,0
1.0,0,0,0,1.0,1.0,0,0,0,0,0,0,1.0,1,0,1
1.0,0,0,0,1.0,0,0,1.0,0,0,0,1.0,0,0,0,0
0,0,1.0,0,1.0,1.0,0,0,0,0,0,1.0,0,1,0,1
1.0,0,0,0,1.0,0,0,0,1.0,0,0,0,1.0,0,0,0
1.0,0,0,0,1.0,1.0,0,0,0,0,0,1.0,0,1,1,1
0,1.0,0,0,1.0,0,0,1.0,0,0,0,0,1.0,0,0,0
1.0,0,0,0,1.0,0,0,0,1.0,0,0,1.0,0,1,1,1
1.0,0,0,0,1.0,0,0,1.0,0,0,0,0,1.0,1,0,1
1.0,0,0,0,1.0,1.0,0,0,0,0,0,1.0,0,0,0,0
1.0,0,0,0,1.0,1.0,0,0,0,0,0,0,1.0,0,0,0
0,1.0,0,0,1.0,1.0,0,0,0,0,0,0,1.0,1,0,1
0,0,1.0,1.0,0,0,0,1.0,0,0,0,1.0,0,0,0,0
0,0,1.0,1.0,0,1.0,0,0,0,0,0,0,1.0,0,0,0
0,0,1.0,1.0,0,0,0,1.0,0,0,0,1.0,0,1,0,1
1.0,0,0,0,1.0,1.0,0,0,0,0,0,0,1.0,0,0,0
1.0,0,0,0,1.0,1.0,0,0,0,0,0,0,1.0,0,0,0
0,1.0,0,0,1.0,1.0,0,0,0,0,0,1.0,0,1,0,1
0,0,1.0,0,1.0,1.0,0,0,0,0,0,1.0,0,1,1,1
1.0,0,0,0,1.0,0,0,0,1.0,0,0,0,1.0,0,0,0
0,0,1.0,0,1.0,1.0,0,0,0,0,0,1.0,0,1,0,1
1.0,0,0,0,1.0,0,0,1.0,0,0,0,1.0,0,1,0,1
1.0,0,0,0,1.0,0,0,1.0,0,0,0,0,1.0,0,0,0
1.0,0,0,0,1.0,0,0,1.0,0,0,0,1.0,0,0,0,0
0,0,1.0,0,1.0,0,0,1.0,0,0,0,1.0,0,1,0,1
1.0,0,0,0,1.0,1.0,0,0,0,0,0,1.0,0,0,0,0
1.0,0,0,0,1.0,1.0,0,0,0,0,0,1.0,0,1,0,1
1.0,0,0,1.0,0,0,0,1.0,0,0,0,1.0,0,1,0,1
0,0,1.0,0,1.0,0,0,0,0,0,1.0,1.0,0,0,0,0
0,1.0,0,1.0,0,1.0,0,0,0,0,0,1.0,0,1,1,1
0,1.0,0,1.0,0,0,0,1.0,0,0,0,0,1.0,1,0,1
0,0,1.0,0,1.0,1.0,0,0,0,0,0,1.0,0,0,0,0
0,0,1.0,1.0,0,1.0,0,0,0,0,0,1.0,0,0,0,0
1.0,0,0,0,1.0,1.0,0,0,0,0,0,1.0,0,0,0,0
0,0,1.0,0,1.0,0,0,1.0,0,0,0,1.0,0,1,0,1
0,0,1.0,0,1.0,0,0,1.0,0,0,0,1.0,0,1,1,1
1.0,0,0,0,1.0,0,0,1.0,0,0,0,1.0,0,1,0,1
1.0,0,0,0,1.0,1.0,0,0,0,0,0,1.0,0,1,0,1
1.0,0,0,1.0,0,1.0,0,0,0,0,0,1.0,0,0,0,0
0,1.0,0,1.0,0,0,0,1.0,0,0,0,1.0,0,0,0,0
0,0,1.0,0,1.0,1.0,0,0,0,0,0,1.0,0,0,0,0
1.0,0,0,0,1.0,0,0,1.0,0,0,0,1.0,0,1,0,1
1.0,0,0,0,1.0,1.0,0,0,0,0,0,1.0,0,1,0,1
0,0,1.0,0,1.0,1.0,0,0,0,0,0,1.0,0,1,0,1
1.0,0,0,1.0,0,1.0,0,0,0,0,0,1.0,0,1,0,1
1.0,0,0,0,1.0,1.0,0,0,0,0,0,1.0,0,1,1,1
1.0,0,0,0,1.0,0,0,1.0,0,0,0,1.0,0,1,1,1
1.0,0,0,0,1.0,1.0,0,0,0,0,0,1.0,0,1,0,1
0,1.0,0,0,1.0,1.0,0,0,0,0,0,1.0,0,0,0,0
0,0,1.0,0,1.0,1.0,0,0,0,0,0,1.0,0,0,0,0
1.0,0,0,0,1.0,1.0,0,0,0,0,0,0,1.0,1,1,1
0,0,1.0,0,1.0,0,0,0,1.0,0,0,0,1.0,1,0,1
0,1.0,0,0,1.0,1.0,0,0,0,0,0,0,1.0,1,1,1
1.0,0,0,0,1.0,1.0,0,0,0,0,0,0,1.0,0,0,0
1.0,0,0,1.0,0,1.0,0,0,0,0,0,1.0,0,0,0,0
0,1.0,0,0,1.0,0,0,1.0,0,0,0,0,1.0,0,0,0
0,1.0,0,0,1.0,0,0,0,1.0,0,0,1.0,0,0,0,0
0,0,1.0,0,1.0,1.0,0,0,0,0,0,1.0,0,0,0,0
1.0,0,0,0,1.0,1.0,0,0,0,0,0,1.0,0,0,0,0
1.0,0,0,0,1.0,0,0,0,0,0,1.0,0,1.0,1,1,1
1.0,0,0,0,1.0,0,0,1.0,0,0,0,1.0,0,0,0,0
1.0,0,0,0,1.0,1.0,0,0,0,0,0,0,1.0,0,0,0
0,1.0,0,0,1.0,0,0,0,0,0,1.0,1.0,0,0,0,0
1.0,0,0,1.0,0,1.0,0,0,0,0,0,0,1.0,0,0,0
0,1.0,0,1.0,0,0,0,1.0,0,0,0,1.0,0,0,0,0
1.0,0,0,0,1.0,1.0,0,0,0,0,0,0,1.0,0,0,0
1.0,0,0,0,1.0,1.0,0,0,0,0,0,0,1.0,1,1,1
0,1.0,0,0,1.0,1.0,0,0,0,0,0,1.0,0,1,0,1
0,0,1.0,0,1.0,1.0,0,0,0,0,0,1.0,0,0,0,0
1.0,0,0,1.0,0,0,0,1.0,0,0,0,0,1.0,0,0,0
1.0,0,0,1.0,0,0,0,1.0,0,0,0,1.0,0,1,0,1
1.0,0,0,0,1.0,0,0,0,1.0,0,0,1.0,0,1,0,1
0,0,1.0,0,1.0,1.0,0,0,0,0,0,0,1.0,1,1,1
1.0,0,0,0,1.0,1.0,0,0,0,0,0,1.0,0,0,0,0
0,0,1.0,0,1.0,0,1.0,0,0,0,0,1.0,0,1,1,1
0,1.0,0,0,1.0,0,0,1.0,0,0,0,1.0,0,1,0,1
1.0,0,0,0,1.0,1.0,0,0,0,0,0,1.0,0,1,0,1
1.0,0,0,1.0,0,1.0,0,0,0,0,0,1.0,0,0,0,0
1.0,0,0,0,1.0,1.0,0,0,0,0,0,1.0,0,0,0,0
1.0,0,0,0,1.0,1.0,0,0,0,0,0,0,1.0,0,0,0
1.0,0,0,0,1.0,1.0,0,0,0,0,0,0,1.0,0,0,0
